"calvin/Calvin Lee-October 2014 pt1_files/10906114_10204515110171144_5099021872490536082_n.jpg","2","animal","1","9450"
"calvin/Calvin Lee-October 2014 pt1_files/10906280_10204515173572729_7254087489082999723_n.jpg","2","hybrid","1","9451"
"calvin/Calvin Lee-October 2014 pt1_files/10906309_10204515083490477_318628056912638545_n.jpg","2","food","1","9452"
"calvin/Calvin Lee-October 2014 pt1_files/10906309_10204515182092942_1676930926272264215_n.jpg","3","hybrid","1","9453"
"calvin/Calvin Lee-October 2014 pt1_files/10906315_10204515115331273_750408242134312601_n.jpg","2","object","1","9454"
"calvin/Calvin Lee-October 2014 pt1_files/10906392_10204515104451001_3135029000701434935_n.jpg","3","object","1","9455"
"calvin/Calvin Lee-October 2014 pt1_files/10906483_10204515183852986_5232280343297159301_n.jpg","1","people","1","9456"
"calvin/Calvin Lee-October 2014 pt1_files/10915170_10204515173932738_6204804201848237180_n.jpg","2","environment","1","9457"
"calvin/Calvin Lee-October 2014 pt1_files/10915191_10204515170532653_7239849687094956546_n.jpg","3","hybrid","1","9458"
"calvin/Calvin Lee-October 2014 pt1_files/10915229_10204515103130968_7785579871793646340_n.jpg","1","object","1","9459"
"calvin/Calvin Lee-October 2014 pt1_files/10915241_10204515174892762_1631475374307227715_n.jpg","2","hybrid","1","9460"
"calvin/Calvin Lee-October 2014 pt1_files/10915312_10204515113571229_8648155521074881230_n.jpg","3","animal","1","9461"
"calvin/Calvin Lee-October 2014 pt1_files/10915312_10204515116011290_2260588492561643501_n.jpg","2","environment","1","9462"
"calvin/Calvin Lee-October 2014 pt1_files/10917031_10204515119131368_874645602181283690_n.jpg","1","people","1","9463"
"calvin/Calvin Lee-October 2014 pt1_files/10917053_10204515141491927_1614844084143673407_n.jpg","2","people","1","9464"
"calvin/Calvin Lee-October 2014 pt1_files/10917096_10204515171412675_5442256043513316435_n.jpg","3","hybrid","1","9465"
"calvin/Calvin Lee-October 2014 pt1_files/10917123_10204515116611305_6447813554507923502_n.jpg","2","people","1","9466"
"calvin/Calvin Lee-October 2014 pt1_files/10917397_10204515107371074_7026436668083979173_n.jpg","3","environment","1","9467"
"calvin/Calvin Lee-October 2014 pt1_files/10917397_10204515184973014_2213120577554368651_n.jpg","2","food","1","9468"
"calvin/Calvin Lee-October 2014 pt1_files/10917468_10204515168572604_616302368693934168_n.jpg","2","hybrid","1","9469"
"calvin/Calvin Lee-October 2014 pt1_files/10917825_10204515136091792_7596828885680266156_n.jpg","1","people","1","9470"
"calvin/Calvin Lee-October 2014 pt1_files/10918997_10204515183692982_3628035326304791814_n.jpg","2","people","1","9471"
"calvin/Calvin Lee-October 2014 pt1_files/10919003_10204515117211320_6261638120442379851_n.jpg","1","people","1","9472"
"calvin/Calvin Lee-October 2014 pt1_files/10919056_10204515174412750_8664936441260270708_n.jpg","2","environment","1","9473"
"calvin/Calvin Lee-October 2014 pt1_files/10920931_10204515170972664_2611126880714544958_n.jpg","3","hybrid","1","9474"
"calvin/Calvin Lee-October 2014 pt1_files/10922443_10204515111451176_9169971718713002329_n.jpg","2","animal","1","9475"
"calvin/Calvin Lee-October 2014 pt1_files/10922485_10204515128171594_984798203874957235_n.jpg","1","people","1","9476"
"calvin/Calvin Lee-October 2014 pt1_files/10922485_10204515164252496_6110962518801366953_n.jpg","3","people","1","9477"
"calvin/Calvin Lee-October 2014 pt1_files/10922503_10204515103730983_4915721173953812841_n.jpg","1","environment","1","9478"
"calvin/Calvin Lee-October 2014 pt1_files/10922520_10204515108091092_6679565970721629168_n.jpg","2","object","1","9479"
"calvin/Calvin Lee-October 2014 pt1_files/10922520_10204515178812860_8233845372769038713_n.jpg","3","hybrid","1","9480"
"calvin/Calvin Lee-October 2014 pt1_files/10922594_10204515130771659_4894165086270791300_n.jpg","2","people","1","9481"
"calvin/Calvin Lee-October 2014 pt1_files/10922604_10204515101170919_5429709971157751349_n.jpg","2","object","1","9482"
"calvin/Calvin Lee-October 2014 pt1_files/10922617_10204515177052816_449666494733852838_n.jpg","2","hybrid","1","9483"
"calvin/Calvin Lee-October 2014 pt1_files/10922662_10204515168172594_3348848187777249657_n.jpg","1","environment","1","9484"
"calvin/Calvin Lee-October 2014 pt1_files/10922868_10204515182212945_2465888631612863744_n.jpg","2","hybrid","1","9485"
"calvin/Calvin Lee-October 2014 pt1_files/10923323_10204515105971039_4791993638172648120_n.jpg","1","hybrid","1","9486"
"calvin/Calvin Lee-October 2014 pt1_files/10923477_10204515142611955_3229361998258580982_n.jpg","2","people","1","9487"
"calvin/Calvin Lee-October 2014 pt1_files/10923505_10204515169732633_4601110150558598537_n.jpg","3","hybrid","1","9488"
"calvin/Calvin Lee-October 2014 pt1_files/10923517_10204515165812535_4789496734388228686_n.jpg","1","people","1","9489"
"calvin/Calvin Lee-October 2014 pt1_files/10923601_10204515098890862_7283232109075903987_n.jpg","2","people","1","9490"
"calvin/Calvin Lee-October 2014 pt1_files/10923601_10204515129211620_2074339659109756291_n.jpg","1","hybrid","1","9491"
"calvin/Calvin Lee-October 2014 pt1_files/10923603_10204515115651281_9210406827900400880_n.jpg","2","object","1","9492"
"calvin/Calvin Lee-October 2014 pt1_files/10923604_10204515105211020_7671331472491614451_n.jpg","2","object","1","9493"
"calvin/Calvin Lee-October 2014 pt1_files/10923616_10204515172012690_6494847294288147653_n.jpg","2","environment","1","9494"
"calvin/Calvin Lee-October 2014 pt1_files/10924748_10204515138691857_1133641039765025046_n.jpg","1","hybrid","1","9495"
"calvin/Calvin Lee-October 2014 pt1_files/10926375_10204515166132543_3311661203760862933_n.jpg","3","people","1","9496"
"calvin/Calvin Lee-October 2014 pt1_files/10926389_10204515114891262_5527730389539526171_n.jpg","3","animal","1","9497"
"calvin/Calvin Lee-October 2014 pt1_files/10926408_10204515128411600_6919621342071877952_n.jpg","2","people","1","9498"
"calvin/Calvin Lee-October 2014 pt1_files/10926410_10204515101650931_2516772488608454604_n.jpg","1","people","1","9499"
"calvin/Calvin Lee-October 2014 pt1_files/10926412_10204515123611480_7201730681312285363_n.jpg","1","people","1","9500"
"calvin/Calvin Lee-October 2014 pt1_files/10926412_10204515125091517_1037951333169973297_n.jpg","1","people","1","9501"
"calvin/Calvin Lee-October 2014 pt1_files/10928835_10204515122531453_9043245822450931104_n.jpg","2","environment","1","9502"
"calvin/Calvin Lee-October 2014 pt1_files/10929100_10204515141211920_2648017636165884120_n.jpg","2","people","1","9503"
"calvin/Calvin Lee-October 2014 pt1_files/10929204_10204515123891487_8904027066222728873_n.jpg","3","environment","1","9504"
"calvin/Calvin Lee-October 2014 pt1_files/10929228_10204515113091217_8444939002106796939_n.jpg","3","animal","1","9505"
"calvin/Calvin Lee-October 2014 pt1_files/10929935_10204515132611705_3126819764874520883_n.jpg","2","people","1","9506"
"calvin/Calvin Lee-October 2014 pt1_files/10930090_10204515121891437_3559231558246844083_n.jpg","1","hybrid","1","9507"
"calvin/Calvin Lee-October 2014 pt1_files/10930155_10204515178052841_2630038392326698574_n.jpg","3","hybrid","1","9508"
"calvin/Calvin Lee-October 2014 pt1_files/10931157_10204515176572804_3428309807059746070_n.jpg","1","hybrid","1","9509"
"calvin/Calvin Lee-October 2014 pt1_files/10931261_10204515144412000_3976104164084960726_n.jpg","3","food","1","9510"
"calvin/Calvin Lee-October 2014 pt1_files/10931292_10204515141931938_3594070752114977329_n.jpg","3","object","1","9511"
"calvin/Calvin Lee-October 2014 pt1_files/10931292_10204515164332498_7977749376615996904_n.jpg","2","people","1","9512"
"calvin/Calvin Lee-October 2014 pt1_files/10931312_10204515143411975_355353369307259199_n.jpg","3","food","1","9513"
"calvin/Calvin Lee-October 2014 pt1_files/10931360_10204515124051491_2006435641701957334_n.jpg","3","hybrid","1","9514"
"calvin/Calvin Lee-October 2014 pt1_files/10931404_10204515175372774_4582617119201512422_n.jpg","2","people","1","9515"
"calvin/Calvin Lee-October 2014 pt1_files/10931429_10204515183092967_2477205706506839993_n.jpg","2","people","1","9516"
"calvin/Calvin Lee-October 2014 pt1_files/10931532_10204515108411100_1582438666115519895_n.jpg","3","object","1","9517"
"calvin/Calvin Lee-October 2014 pt1_files/10931557_10204515143771984_1445305550090588399_n.jpg","3","people","1","9518"
"calvin/Calvin Lee-October 2014 pt1_files/10931727_10204515084370499_4129404022097363919_n.jpg","1","object","1","9519"
"calvin/Calvin Lee-October 2014 pt1_files/10933692_10204515175052766_8636026656625642710_n.jpg","1","hybrid","1","9520"
"calvin/Calvin Lee-October 2014 pt1_files/10933709_10204515112371199_2660664895651900778_n.jpg","2","hybrid","1","9521"
"calvin/Calvin Lee-October 2014 pt1_files/10933760_10204515112611205_3290321318852753986_n.jpg","2","hybrid","1","9522"
"calvin/Calvin Lee-October 2014 pt1_files/10933839_10204515180412900_1722082340329137937_n.jpg","2","hybrid","1","9523"
"calvin/Calvin Lee-October 2014 pt1_files/10933901_10204515173052716_7840717132311739658_n.jpg","2","object","1","9524"
"calvin/Calvin Lee-October 2014 pt1_files/10933928_10204515132771709_4529189575799189671_n.jpg","2","hybrid","1","9525"
"calvin/Calvin Lee-October 2014 pt1_files/10933939_10204515103330973_2561450388289538541_n.jpg","2","hybrid","1","9526"
"calvin/Calvin Lee-October 2014 pt1_files/10933952_10204515144131993_2698580760984266807_n.jpg","2","food","1","9527"
"calvin/Calvin Lee-October 2014 pt1_files/10933952_10204515181092917_5357025778915933863_n.jpg","1","hybrid","1","9528"
"calvin/Calvin Lee-October 2014 pt1_files/10934004_10204515170732658_1316759543312900744_n.jpg","3","hybrid","1","9529"
"calvin/Calvin Lee-October 2014 pt1_files/1454720_10204515109091117_6180640785992902678_n.jpg","2","hybrid","1","9530"
"calvin/Calvin Lee-October 2014 pt1_files/1475903_10204515106931063_2405054725187055752_n.jpg","1","people","1","9531"
"calvin/Calvin Lee-October 2014 pt1_files/1475903_10204515142251946_6756234793732424729_n.jpg","1","object","1","9532"
"calvin/Calvin Lee-October 2014 pt1_files/1505221_10204515127571579_3463970939137917245_n.jpg","2","hybrid","1","9533"
"calvin/Calvin Lee-October 2014 pt1_files/1509728_10204515170212645_5954361651726639877_n.jpg","2","hybrid","1","9534"
"calvin/Calvin Lee-October 2014 pt1_files/1510528_10204515114051241_6303177551012343572_n.jpg","2","animal","1","9535"
"calvin/Calvin Lee-October 2014 pt1_files/1535078_10204515083810485_1995277206502018041_n.jpg","3","food","1","9536"
"calvin/Calvin Lee-October 2014 pt1_files/15516_10204515105451026_7796281252627141453_n.jpg","1","hybrid","1","9537"
"calvin/Calvin Lee-October 2014 pt1_files/1618670_10204515106251046_9099731431264548211_n.jpg","1","hybrid","1","9538"
"calvin/Calvin Lee-October 2014 pt1_files/16211_10204515127931588_6167360085584087242_n.jpg","1","people","1","9539"
"calvin/Calvin Lee-October 2014 pt1_files/1622803_10204515104050991_8024314763593421649_n.jpg","1","people","1","9540"
"calvin/Calvin Lee-October 2014 pt1_files/1656424_10204515109411125_2253433684243813190_n.jpg","2","people","1","9541"
"calvin/Calvin Lee-October 2014 pt1_files/1723398_10204515124171494_2010726875438581922_n.jpg","2","hybrid","1","9542"
"calvin/Calvin Lee-October 2014 pt1_files/1781869_10204515127691582_3112237050919945526_n.jpg","2","environment","1","9543"
"calvin/Calvin Lee-October 2014 pt1_files/1781874_10204515128811610_6444196809584626527_n.jpg","2","hybrid","1","9544"
"calvin/Calvin Lee-October 2014 pt1_files/1798824_10204515108731108_6063109520174859730_n.jpg","2","object","1","9545"
"calvin/Calvin Lee-October 2014 pt1_files/1898113_10204515112211195_7367621337759182495_n.jpg","2","hybrid","1","9546"
"calvin/Calvin Lee-October 2014 pt1_files/1902764_10204515167212570_5503945963913439487_n.jpg","2","object","1","9547"
"calvin/Calvin Lee-October 2014 pt1_files/1902764_10204515168292597_2265455490300182837_n.jpg","2","hybrid","1","9548"
"calvin/Calvin Lee-October 2014 pt1_files/1922208_10204515169972639_3647864807303365831_n.jpg","3","hybrid","1","9549"
"calvin/Calvin Lee-October 2014 pt1_files/1959339_10204515108851111_7385872087363391567_n.jpg","1","object","1","9550"
"calvin/Calvin Lee-October 2014 pt1_files/1970704_10204515107651081_1612634575569617664_n.jpg","2","object","1","9551"
"calvin/Calvin Lee-October 2014 pt1_files/1978901_10204515116371299_3221797895713418673_n.jpg","2","hybrid","1","9552"
"calvin/Calvin Lee-October 2014 pt1_files/934846_10204515106571054_4388169251047996116_n.jpg","3","hybrid","1","9553"
"calvin/Calvin Lee-October 2014 pt2_files/10013861_10204515262654956_4056632610336851537_n.jpg","3","hybrid","1","9554"
"calvin/Calvin Lee-October 2014 pt2_files/10250129_10204515259174869_7511593921154729542_n.jpg","1","environment","1","9555"
"calvin/Calvin Lee-October 2014 pt2_files/10342003_10204515230734158_6769273191226646834_n.jpg","1","environment","1","9556"
"calvin/Calvin Lee-October 2014 pt2_files/10361446_10204515216933813_496783481503798585_n.jpg","3","hybrid","1","9557"
"calvin/Calvin Lee-October 2014 pt2_files/10363883_10204515255014765_342737878186031005_n.jpg","2","hybrid","1","9558"
"calvin/Calvin Lee-October 2014 pt2_files/10382142_10204515254054741_417787080079020546_n.jpg","3","hybrid","1","9559"
"calvin/Calvin Lee-October 2014 pt2_files/10390262_10204515247214570_4595228607866805978_n.jpg","3","hybrid","1","9560"
"calvin/Calvin Lee-October 2014 pt2_files/10403131_10204515264775009_6284986492470632018_n.jpg","2","people","1","9561"
"calvin/Calvin Lee-October 2014 pt2_files/10404144_10204515257614830_9171236121195371695_n.jpg","3","hybrid","1","9562"
"calvin/Calvin Lee-October 2014 pt2_files/10404522_10204515268935113_3605967377923158065_n.jpg","2","food","1","9563"
"calvin/Calvin Lee-October 2014 pt2_files/10407298_10204515241654431_7991359325545989885_n.jpg","2","people","1","9564"
"calvin/Calvin Lee-October 2014 pt2_files/10407484_10204515242294447_1144639023818655054_n.jpg","1","object","1","9565"
"calvin/Calvin Lee-October 2014 pt2_files/10408497_10204515217293822_6992036871071581903_n.jpg","2","people","1","9566"
"calvin/Calvin Lee-October 2014 pt2_files/10409569_10204515231774184_1504032528467872908_n.jpg","3","environment","1","9567"
"calvin/Calvin Lee-October 2014 pt2_files/10410977_10204515267735083_5020116113253498496_n.jpg","3","object","1","9568"
"calvin/Calvin Lee-October 2014 pt2_files/10411960_10204515233814235_1155400091958929536_n.jpg","1","hybrid","1","9569"
"calvin/Calvin Lee-October 2014 pt2_files/10419603_10204515262854961_9029700704617137523_n.jpg","1","people","1","9570"
"calvin/Calvin Lee-October 2014 pt2_files/10420294_10204515235934288_3653746428941678789_n.jpg","3","hybrid","1","9571"
"calvin/Calvin Lee-October 2014 pt2_files/10423279_10204515240294397_4469079384686442171_n.jpg","3","environment","1","9572"
"calvin/Calvin Lee-October 2014 pt2_files/10423663_10204515266135043_4525578561656884044_n.jpg","1","people","1","9573"
"calvin/Calvin Lee-October 2014 pt2_files/10425382_10204515248294597_2603021321853873331_n.jpg","3","hybrid","1","9574"
"calvin/Calvin Lee-October 2014 pt2_files/10426121_10204515269695132_6726246889764346391_n.jpg","1","people","1","9575"
"calvin/Calvin Lee-October 2014 pt2_files/10428570_10204515219533878_376200685131599026_n.jpg","1","people","1","9576"
"calvin/Calvin Lee-October 2014 pt2_files/10442432_10204515216653806_1011126131611019732_n.jpg","2","object","1","9577"
"calvin/Calvin Lee-October 2014 pt2_files/10444380_10204515230334148_6523577262023545350_n.jpg","1","hybrid","1","9578"
"calvin/Calvin Lee-October 2014 pt2_files/10445462_10204515261134918_4210325179879365391_n.jpg","2","people","1","9579"
"calvin/Calvin Lee-October 2014 pt2_files/10450589_10204515250494652_5302250306663054103_n.jpg","1","object","1","9580"
"calvin/Calvin Lee-October 2014 pt2_files/10450589_10204515252494702_1660136818923389389_n.jpg","3","environment","1","9581"
"calvin/Calvin Lee-October 2014 pt2_files/10451779_10204515263414975_5862165166179667354_n.jpg","2","hybrid","1","9582"
"calvin/Calvin Lee-October 2014 pt2_files/10521728_10204515265215020_5215846118533347557_n.jpg","1","people","1","9583"
"calvin/Calvin Lee-October 2014 pt2_files/10523568_10204515234174244_4635499043381246912_n.jpg","1","hybrid","1","9584"
"calvin/Calvin Lee-October 2014 pt2_files/10526073_10204515232254196_8016154896026348301_n.jpg","3","environment","1","9585"
"calvin/Calvin Lee-October 2014 pt2_files/10526073_10204515235814285_7024386637251344617_n.jpg","2","hybrid","1","9586"
"calvin/Calvin Lee-October 2014 pt2_files/10577147_10204515256414800_4383533319496976795_n.jpg","2","people","1","9587"
"calvin/Calvin Lee-October 2014 pt2_files/10615487_10204515257334823_6375972484674311569_n.jpg","2","hybrid","1","9588"
"calvin/Calvin Lee-October 2014 pt2_files/10628627_10204515242654456_4108844513350952033_n.jpg","3","environment","1","9589"
"calvin/Calvin Lee-October 2014 pt2_files/10675738_10204515255614780_7261334140282344727_n.jpg","2","environment","1","9590"
"calvin/Calvin Lee-October 2014 pt2_files/10678611_10204515237494327_1786477890434405720_n.jpg","1","hybrid","1","9591"
"calvin/Calvin Lee-October 2014 pt2_files/10685444_10204515265615030_8385313235292177358_n.jpg","2","people","1","9592"
"calvin/Calvin Lee-October 2014 pt2_files/10686814_10204515270455151_5650101568293846279_n.jpg","2","people","1","9593"
"calvin/Calvin Lee-October 2014 pt2_files/10690229_10204515250214645_2128506583783599406_n.jpg","2","environment","1","9594"
"calvin/Calvin Lee-October 2014 pt2_files/10713003_10204515249214620_5345044064383892220_n.jpg","2","environment","1","9595"
"calvin/Calvin Lee-October 2014 pt2_files/10730944_10204515269815135_8193599146202615720_n.jpg","1","hybrid","1","9596"
"calvin/Calvin Lee-October 2014 pt2_files/10801481_10204515259094867_5698657746373866232_n.jpg","1","environment","1","9597"
"calvin/Calvin Lee-October 2014 pt2_files/10801834_10204515213053716_4878448286913637602_n.jpg","2","people","1","9598"
"calvin/Calvin Lee-October 2014 pt2_files/10850138_10204515233334223_4072791101953221735_n.jpg","3","hybrid","1","9599"
"calvin/Calvin Lee-October 2014 pt2_files/10885175_10204515212813710_2888473337843026273_n.jpg","2","object","1","9600"
"calvin/Calvin Lee-October 2014 pt2_files/10897805_10204515261934938_3586998337842316477_n.jpg","3","hybrid","1","9601"
"calvin/Calvin Lee-October 2014 pt2_files/10898169_10204515219213870_6514512895209248838_n.jpg","1","people","1","9602"
"calvin/Calvin Lee-October 2014 pt2_files/10906012_10204515216413800_4648020772273745167_n.jpg","1","hybrid","1","9603"
"calvin/Calvin Lee-October 2014 pt2_files/10906055_10204515270095142_1710658697653618053_n.jpg","2","people","1","9604"
"calvin/Calvin Lee-October 2014 pt2_files/10906264_10204515246574554_2900884386207661667_n.jpg","3","people","1","9605"
"calvin/Calvin Lee-October 2014 pt2_files/10906268_10204515266335048_6182106952853604955_n.jpg","2","people","1","9606"
"calvin/Calvin Lee-October 2014 pt2_files/10906268_10204515270655156_1656433023903716866_n.jpg","1","people","1","9607"
"calvin/Calvin Lee-October 2014 pt2_files/10906282_10204515212733708_6082228403149629899_n.jpg","2","object","1","9608"
"calvin/Calvin Lee-October 2014 pt2_files/10906309_10204515268735108_6605275480067358839_n.jpg","2","object","1","9609"
"calvin/Calvin Lee-October 2014 pt2_files/10906521_10204515215093767_3361758919211888354_n.jpg","1","object","1","9610"
"calvin/Calvin Lee-October 2014 pt2_files/10906521_10204515253454726_851043208864446634_n.jpg","3","environment","1","9611"
"calvin/Calvin Lee-October 2014 pt2_files/10906534_10204515243974489_7466939474026389154_n.jpg","1","hybrid","1","9612"
"calvin/Calvin Lee-October 2014 pt2_files/10915190_10204515242454451_3239106589210627722_n.jpg","3","environment","1","9613"
"calvin/Calvin Lee-October 2014 pt2_files/10915195_10204515246294547_3481870568811776231_n.jpg","2","environment","1","9614"
"calvin/Calvin Lee-October 2014 pt2_files/10915222_10204515253694732_4841490749885109287_n.jpg","2","environment","1","9615"
"calvin/Calvin Lee-October 2014 pt2_files/10915241_10204515238054341_5204084015619140038_n.jpg","1","hybrid","1","9616"
"calvin/Calvin Lee-October 2014 pt2_files/10915241_10204515260054891_6712136361842951754_n.jpg","1","environment","1","9617"
"calvin/Calvin Lee-October 2014 pt2_files/10915250_10204515259694882_5799380345677846073_n.jpg","1","environment","1","9618"
"calvin/Calvin Lee-October 2014 pt2_files/10917079_10204515268015090_4462612685228711995_n.jpg","2","hybrid","1","9619"
"calvin/Calvin Lee-October 2014 pt2_files/10917111_10204515269495127_9142998530583210300_n.jpg","1","food","1","9620"
"calvin/Calvin Lee-October 2014 pt2_files/10917383_10204515261734933_5705045724927276803_n.jpg","2","hybrid","1","9621"
"calvin/Calvin Lee-October 2014 pt2_files/10917415_10204515267295072_855566222843437779_n.jpg","3","environment","1","9622"
"calvin/Calvin Lee-October 2014 pt2_files/10919003_10204515254814760_2212393073089301775_n.jpg","1","hybrid","1","9623"
"calvin/Calvin Lee-October 2014 pt2_files/10920906_10204515236134293_3346206318821874722_n.jpg","1","hybrid","1","9624"
"calvin/Calvin Lee-October 2014 pt2_files/10920948_10204515240654406_6061766190695690406_n.jpg","2","hybrid","1","9625"
"calvin/Calvin Lee-October 2014 pt2_files/10922473_10204515218773859_2089053748453104626_n.jpg","2","object","1","9626"
"calvin/Calvin Lee-October 2014 pt2_files/10922503_10204515248894612_1342996492629423991_n.jpg","3","hybrid","1","9627"
"calvin/Calvin Lee-October 2014 pt2_files/10922508_10204515236774309_7924180694081074410_n.jpg","2","hybrid","1","9628"
"calvin/Calvin Lee-October 2014 pt2_files/10922543_10204515234494252_6607405416861413970_n.jpg","1","hybrid","1","9629"
"calvin/Calvin Lee-October 2014 pt2_files/10922594_10204515234774259_994012434118923616_n.jpg","1","hybrid","1","9630"
"calvin/Calvin Lee-October 2014 pt2_files/10922597_10204515230374149_6267959156190739212_n.jpg","2","people","1","9631"
"calvin/Calvin Lee-October 2014 pt2_files/10922642_10204515232814210_7955136130712463507_n.jpg","1","object","1","9632"
"calvin/Calvin Lee-October 2014 pt2_files/10922669_10204515258214845_9062637619069203126_n.jpg","2","hybrid","1","9633"
"calvin/Calvin Lee-October 2014 pt2_files/10923515_10204515257054816_3669585195057625271_n.jpg","2","hybrid","1","9634"
"calvin/Calvin Lee-October 2014 pt2_files/10923529_10204515266895062_8661669512771491175_n.jpg","3","hybrid","1","9635"
"calvin/Calvin Lee-October 2014 pt2_files/10924638_10204515242974464_4662967669619357846_n.jpg","1","environment","1","9636"
"calvin/Calvin Lee-October 2014 pt2_files/10924785_10204515229774134_7408391680673306272_n.jpg","1","environment","1","9637"
"calvin/Calvin Lee-October 2014 pt2_files/10924785_10204515268335098_3337801827815625177_n.jpg","3","object","1","9638"
"calvin/Calvin Lee-October 2014 pt2_files/10926208_10204515231014165_7754507729987509939_n.jpg","1","environment","1","9639"
"calvin/Calvin Lee-October 2014 pt2_files/10926210_10204515244654506_8753085329811326346_n.jpg","2","environment","1","9640"
"calvin/Calvin Lee-October 2014 pt2_files/10926379_10204515250814660_5531354170842193599_n.jpg","3","environment","1","9641"
"calvin/Calvin Lee-October 2014 pt2_files/10926380_10204515242094442_5393165161946104673_n.jpg","2","environment","1","9642"
"calvin/Calvin Lee-October 2014 pt2_files/10928994_10204515239494377_8234933194679546193_n.jpg","3","hybrid","1","9643"
"calvin/Calvin Lee-October 2014 pt2_files/10929160_10204515215973789_2873002998846265852_n.jpg","3","hybrid","1","9644"
"calvin/Calvin Lee-October 2014 pt2_files/10929167_10204515217733833_6431227220154495949_n.jpg","2","people","1","9645"
"calvin/Calvin Lee-October 2014 pt2_files/10929570_10204515252214695_6552975435875088510_n.jpg","2","environment","1","9646"
"calvin/Calvin Lee-October 2014 pt2_files/10929905_10204515232454201_5784826420126221031_n.jpg","2","object","1","9647"
"calvin/Calvin Lee-October 2014 pt2_files/10930860_10204515253054716_6217841624244360962_n.jpg","2","environment","1","9648"
"calvin/Calvin Lee-October 2014 pt2_files/10931047_10204515238494352_5939318446983325780_n.jpg","3","hybrid","1","9649"
"calvin/Calvin Lee-October 2014 pt2_files/10931127_10204515235374274_5817449439027315594_n.jpg","1","hybrid","1","9650"
"calvin/Calvin Lee-October 2014 pt2_files/10931303_10204515256134793_8977055773575041934_n.jpg","2","hybrid","1","9651"
"calvin/Calvin Lee-October 2014 pt2_files/10931392_10204515257934838_2305654213410082275_n.jpg","3","hybrid","1","9652"
"calvin/Calvin Lee-October 2014 pt2_files/10931429_10204515250974664_7445177052857229533_n.jpg","3","environment","1","9653"
"calvin/Calvin Lee-October 2014 pt2_files/10931452_10204515248654606_5137581467851820251_n.jpg","2","hybrid","1","9654"
"calvin/Calvin Lee-October 2014 pt2_files/10931497_10204515233094217_6352781123921940614_n.jpg","3","environment","1","9655"
"calvin/Calvin Lee-October 2014 pt2_files/10931727_10204515258614855_6556593561785007860_n.jpg","2","hybrid","1","9656"
"calvin/Calvin Lee-October 2014 pt2_files/10933727_10204515217853836_5049068137669293035_n.jpg","1","object","1","9657"
"calvin/Calvin Lee-October 2014 pt2_files/10933742_10204515258894862_5880001373621561500_n.jpg","2","hybrid","1","9658"
"calvin/Calvin Lee-October 2014 pt2_files/10933793_10204515263054966_302630878612439645_n.jpg","2","hybrid","1","9659"
"calvin/Calvin Lee-October 2014 pt2_files/10933901_10204515251974689_6251346338404588021_n.jpg","2","environment","1","9660"
"calvin/Calvin Lee-October 2014 pt2_files/10933932_10204515260454901_6319825828800124764_n.jpg","2","environment","1","9661"
"calvin/Calvin Lee-October 2014 pt2_files/10933932_10204515266495052_7881884405712610959_n.jpg","2","hybrid","1","9662"
"calvin/Calvin Lee-October 2014 pt2_files/10933964_10204515264254996_8666130155623824763_n.jpg","1","hybrid","1","9663"
"calvin/Calvin Lee-October 2014 pt2_files/10933966_10204515235094267_2047910723680176007_n.jpg","1","hybrid","1","9664"
"calvin/Calvin Lee-October 2014 pt2_files/10933977_10204515269175119_7508303024697287852_n.jpg","3","food","1","9665"
"calvin/Calvin Lee-October 2014 pt2_files/10934041_10204515218933863_1947920837788345632_n.jpg","3","people","1","9666"
"calvin/Calvin Lee-October 2014 pt2_files/10934081_10204515245814535_6889077338924371061_n.jpg","3","environment","1","9667"
"calvin/Calvin Lee-October 2014 pt2_files/11015_10204515255454776_2550327335551435667_n.jpg","2","hybrid","1","9668"
"calvin/Calvin Lee-October 2014 pt2_files/1441504_10204515230934163_1312851596124358269_n.jpg","1","environment","1","9669"
"calvin/Calvin Lee-October 2014 pt2_files/14616_10204515267855086_6733323065742309328_n.jpg","2","object","1","9670"
"calvin/Calvin Lee-October 2014 pt2_files/1488687_10204515219693882_5154837440655850384_n.jpg","1","people","1","9671"
"calvin/Calvin Lee-October 2014 pt2_files/1505221_10204515247814585_89369420213213790_n.jpg","3","hybrid","1","9672"
"calvin/Calvin Lee-October 2014 pt2_files/1505614_10204515260294897_5499898757491202398_n.jpg","2","environment","1","9673"
"calvin/Calvin Lee-October 2014 pt2_files/1506521_10204515218293847_2963367181466468372_n.jpg","1","object","1","9674"
"calvin/Calvin Lee-October 2014 pt2_files/1610858_10204515235574279_8199518139445729806_n.jpg","2","hybrid","1","9675"
"calvin/Calvin Lee-October 2014 pt2_files/1610862_10204515255934788_116388371294923424_n.jpg","2","hybrid","1","9676"
"calvin/Calvin Lee-October 2014 pt2_files/1690191_10204515251334673_34990031629967973_n.jpg","1","people","1","9677"
"calvin/Calvin Lee-October 2014 pt2_files/1781951_10204515259894887_3938814838188378362_n.jpg","1","environment","1","9678"
"calvin/Calvin Lee-October 2014 pt2_files/1781951_10204515263774984_4892123825996426096_n.jpg","2","hybrid","1","9679"
"calvin/Calvin Lee-October 2014 pt2_files/1978877_10204515232094192_7281676722484584469_n.jpg","2","environment","1","9680"
"calvin/Calvin Lee-October 2014 pt2_files/1978877_10204515262214945_7640472717688525449_n.jpg","1","people","1","9681"
